138,2,65,String Pole Wire-Open Alarm,,,"Temperature Wire-Open status,BIN,1,0,",
139,2,66,String Pole Fault Reversion,,"Max Pole Temperature,I16,0.1,0,℃","Temperature Threshold,I16,0.1,0,℃",
140,2,67,Reserved,,,,
141,2,68,KM Fault (Non-Act),"DI status,U16,1,0,",,"DO status,U16,1,0,",
142,2,69,KMR Action,"coil ID,U16,1,0,",,"KMR Relay  status,MAP","{""evt_threshold"":{""0"":""Off"",""1"":""On""}}"
143,2,70,UV Self-Proteced,"Min Cell Voltage ID,U16,1,0,","Min Cell Voltage,U16,0.0001,0,V","Self-Proteced Threshold,U16,0.0001,0,V",
144,2,71,QF status Change,"Status Before Changed,MAP",,"Status After Changed,MAP","{""evt_id"":{""0"":""Off"",""1"":""On""},""evt_threshold"":{""0"":""Off"",""1"":""On""}}"
145,2,72,KM+ status Change,"Status Before Changed,MAP",,"Status After Changed,MAP","{""evt_id"":{""0"":""Off"",""1"":""On""},""evt_threshold"":{""0"":""Off"",""1"":""On""}}"
146,2,73,KM- status Change,"Status Before Changed,MAP",,"Status After Changed,MAP","{""evt_id"":{""0"":""Off"",""1"":""On""},""evt_threshold"":{""0"":""Off"",""1"":""On""}}"
147,2,74,KMR status Change,"Status Before Changed,MAP",,"Status After Changed,MAP","{""evt_id"":{""0"":""Off"",""1"":""On""},""evt_threshold"":{""0"":""Off"",""1"":""On""}}"
148,2,128,Smoke Sensor Action,,,"DI status Check,BIN,1,0,",
149,2,129,Water Immersion Action,,,"DI status Check,BIN,1,0,",
150,2,130,Fire Action,,,"DI status Check,BIN,1,0,",
151,2,131,Emergency Stop Action,,,"DI status Check,BIN,1,0,",
152,2,75,Balance Fault,"BMU ID,U16,1,0,","Fault status,U16,1,0,","Fault status,U16,1,0,",
153,2,76,EEPROM Error,,,,
154,2,77,Parameters Reset To Default,,,,
155,2,78,INS Fault BUS Voltage,,"PE-B+ Voltage,U16,0.1,0,V","PE-B- Voltage,U16,0.1,0,V",
156,2,79,Reserved Current SensorWire-Open,,,"Two Current Sensor Difference,U16,1,0,A",
157,2,80,RTC Read Failed,,,,
158,2,81,System Para Read Failed,"Type,MAP",,,"{""evt_id"":{""1"":""Initial"",""2"":""Power"",""3"":""Calibration"",""4"":""SOC Table""}}"
159,2,82,BMU DIP-Switch Error ,"Error Code,U16,1,0,",,"BMU ID,U16,1,0,",
160,2,83,MODBUS Data Error ,"Cmd,U16,1,0,","Addr,U16,1,0,","Len,U16,1,0,",
161,2,84,BMU Upgrade ,,,"Result,MAP","{""evt_threshold"":{""0"":""Successed "",""1"":""Failed ""}}"
162,2,85,INS Upgrade ,,"Result,MAP",,"{""evt_dt"":{""0"":""Failed "",""1"":""Successed ""}}"
163,2,86,Load Fault Wave Record,,,"Error Code,U16,1,0,",
164,2,87,CHG SOC Abnormal,,"Remain Power,U16,0.1,0,kWh","After Calibration Rated Capacity,U16,0.1,0,kWh",
165,2,88,Balance Compensate Begin,"Voltage,U16,0.0001,0,V","Target Voltage,U16,0.0001,0,V",,
166,2,89,Balance Compensate Stop,"Voltage,U16,0.0001,0,V","Target Voltage,U16,0.0001,0,V",,
167,3,1,Cell UV Alarm,"Min Voltage ID,U16,1,0,","Min Voltage,U16,0.0001,0,V","Voltage Threshold,U16,0.0001,0,V",
168,3,2,Cell UV Fault,"Min Voltage ID,U16,1,0,","Min Voltage,U16,0.0001,0,V","Voltage Threshold,U16,0.0001,0,V",
169,3,3,Cell OV Alarm,"Max Voltage ID,U16,1,0,","Max Voltage,U16,0.0001,0,V","Voltage Threshold,U16,0.0001,0,V",
170,3,4,Cell OV Fault,"Max Voltage ID,U16,1,0,","Max Voltage,U16,0.0001,0,V","Voltage Threshold,U16,0.0001,0,V",
171,3,5,Cell Voltage Diff Alarm (Reserved),,,,
172,3,6,Cell Voltage Diff Fault (Reserved),,,,
173,3,7,Cell Voltage Wire-Open Alarm,"Wire-Open BMU ID,U16,1,0,",,"Voltage Wire-Open status,BIN,1,0,",
174,3,8,Cell Fault Reversion,,"Cell Max Voltage,U16,0.0001,0,V","Min Voltage,U16,0.0001,0,V",
175,3,9,Module OT Alarm,"Max Temperature ID,U16,1,0,","Max Temperature,I16,0.1,0,℃","Temperature Threshold,I16,0.1,0,℃",
176,3,10,Module OT Fault,"Max Temperature ID,U16,1,0,","Max Temperature,I16,0.1,0,℃","Temperature Threshold,I16,0.1,0,℃",
177,3,11,Module UT Alarm,"Min Temperature ID,U16,1,0,","Min Temperature,I16,0.1,0,℃","Temperature Threshold,I16,0.1,0,℃",
178,3,12,Module UT Fault,"Min Temperature ID,U16,1,0,","Min Temperature,I16,0.1,0,℃","Temperature Threshold,I16,0.1,0,℃",
179,3,13,Module Temperature Diff Alarm (Reserved),,,,
180,3,14,Module Temperature Diff Fault (Reserved),,,,
181,3,15,Module Temperature Rise Alarm (Reserved),,,,
182,3,16,Module Temperature Rise Fault (Reserved),,,,
183,3,17,Module Temperature Wire-Open Alarm,"Wire-Open BMU,U16,1,0,",,"Temperature Wire-Open status,BIN,1,0,",
184,3,18,Module Temperature Reversion,,"Module Max,I16,0.1,0,℃","Min Temperature,I16,0.1,0,℃",
185,3,19,Pole OT Alarm,"Max Pole Temperature ID,U16,1,0,","Max Pole Temperature,I16,0.1,0,℃","Temperature Threshold,I16,0.1,0,℃",
186,3,20,Pole OT Fault,"Max Pole Temperature ID,U16,1,0,","Max Pole Temperature,I16,0.1,0,℃","Temperature Threshold,I16,0.1,0,℃",
187,3,21,Pole Fault Reversion,,"Pole Max Temperature,I16,0.1,0,℃","Temperature Threshold,I16,0.1,0,℃",
188,3,22,OC Alarm,,"Current,I16,0.1,0,A","Current Threshold,I16,0.1,0,A",
189,3,23,OC Fault,,"Current,I16,0.1,0,A","Current Threshold,I16,0.1,0,A",
190,3,24,OC Reversion,,"Current,I16,0.1,0,A","Current Threshold,I16,0.1,0,A",
191,3,25,Short-Circuit Fault,,"Current,I16,0.1,0,A","Current Threshold,I16,0.1,0,A",
192,3,26,String OV Alarm,,"String Voltage,U16,0.1,0,V","String Voltage Threshold,U16,0.1,0,V",
193,3,27,String OV Fault,,"String Voltage,U16,0.1,0,V","String Voltage Threshold,U16,0.1,0,V",
194,3,28,String UV Alarm,,"String Voltage,U16,0.1,0,V","String Voltage Threshold,U16,0.1,0,V",
195,3,29,String UV Fault,,"String Voltage,U16,0.1,0,V","String Voltage Threshold,U16,0.1,0,V",
196,3,30,String Fault Reversion,,"String Voltage,U16,0.1,0,V","String Voltage Threshold,U16,0.1,0,V",
197,3,31,String INS Fault,,"INS RES,U16,0.1,0,kΩ","INS RES Threshold,U16,0.1,0,kΩ",
198,3,32,String INS Fault Reversion,,"INS RES,U16,0.1,0,kΩ","INS RES Threshold,U16,0.1,0,kΩ",
199,3,33,String leakage Current Fault,,"leakage Current,I16,0.1,0,mA","leakage Current Threshold,I16,0.1,0,mA",
200,3,34,String leakage Current Fault Reversion,,"leakage Current,I16,0.1,0,mA","leakage Current Threshold,I16,0.1,0,mA",
201,3,35,Begin CHG,"Last-Time System status,MAP","String Current,I16,0.1,0,A","CHG/DSG Current Detect Threshold,I16,0.1,0,A","{""evt_id"":{""2"":"" DSG "",""4"":""Stop""}}"
202,3,36,Stop CHG,"Last-Time System status,MAP","String Current,I16,0.1,0,A",,{evt_id:{1: CHG }}
203,3,37,Begin DSG,"Last-Time System status,MAP","String Current,I16,0.1,0,A","CHG/DSG Current Detect Threshold,I16,0.1,0,A","{""evt_id"":{""1"":"" CHG "",""4"":""Stop""}}"
204,3,38,Stop DSG,"Last-Time System status,MAP","String Current,I16,0.1,0,A",,{evt_id:{2: DSG }}
205,3,39,Battery Fully-CHG,"Max Voltage ID,U16,1,0,","String Voltage,U16,0.1,0,V","Max Cell Voltage,U16,0.0001,0,V",
206,3,40,Battery Empty-DSG,"Min Voltage ID,U16,1,0,","String Voltage,U16,0.1,0,V","Min Cell Voltage,U16,0.0001,0,V",
207,3,41,Balance Start (Reserved),,,,
208,3,42,Balance Stop (Reserved),,,,
209,3,43,QF Switch Off,"coil ID,U16,1,0,",,"QF Relay status,MAP","{""evt_threshold"":{""0"":""Off"",""1"":""On""}}"
210,3,44,KM+ Switch Off,"coil ID,U16,1,0,",,"KM+ Relay status,MAP","{""evt_threshold"":{""0"":""Off"",""1"":""On""}}"
211,3,45,KM- Switch Off,"coil ID,U16,1,0,",,"KM- Relay status,MAP","{""evt_threshold"":{""0"":""Off"",""1"":""On""}}"
212,3,46,KM+ Switch On,"coil ID,U16,1,0,",,"KM+ Relay status,MAP","{""evt_threshold"":{""0"":""Off"",""1"":""On""}}"
