1,0,0,最大电芯电压,Umax,4,5376,514,160,0.0001,0,V,0
2,0,1,最大电芯电压ID,UmaxID,4,5377,514,160,1,0,V,0
3,0,2,最小电芯电压,Umin,4,5378,514,160,0.0001,0,V,0
4,0,3,最小电芯电压ID,UminID,4,5379,514,160,1,0,V,0
5,0,4,最大电芯温度,Tmax,4,5380,513,160,0.1,0,V,0
6,0,5,最大电芯温度ID,TmaxID,4,5381,514,160,1,0,V,0
7,0,6,最小电芯温度,Tmin,4,5382,513,160,0.1,0,V,0
8,0,7,最小电芯温度ID,TminID,4,5383,514,160,1,0,V,0
9,0,8,最大极柱温度,TpMax,4,5384,513,160,0.1,0,V,0
10,0,9,最大极柱温度ID,TpMaxID,4,5385,514,160,1,0,V,0
11,0,10,最大电芯压差,UdMax,4,5386,513,160,0.0001,0,V,0
12,0,11,最大电芯压差ID,UdMaxID,4,5387,514,160,0.1,0,V,0
13,0,12,最大温升,TrMax,4,5388,514,160,0.1,0,V,0
14,0,13,最大温升ID,TrMaxID,4,5389,514,160,1,0,V,0
15,0,14,最大pack电压,UmMax,4,5390,514,160,0.001,0,V,0
16,0,15,最大pack电压ID,UmMaxID,4,5391,514,160,1,0,V,0
17,0,16,簇电压,Udc,4,5392,514,160,0.1,0,V,0
18,0,17,簇绝缘电阻,RIns,4,5393,514,160,0.1,0,V,0
19,0,18,簇正母线绝缘阻值,RpIns,4,5394,514,160,0.1,0,V,0
20,0,19,簇负母线绝缘阻值,RnIns,4,5395,514,160,0.1,0,V,0
21,0,20,漏电流,ILeak,4,5396,513,160,0.1,0,V,0
22,0,21,簇电流,Idc,4,5397,513,160,0.1,0,V,0
23,0,22,TExt,TExt,4,5398,513,160,0.1,0,V,0
24,0,23,高压箱正极柱温度,ClusterT1,4,5399,513,160,0.1,0,V,0
25,0,24,高压箱负极柱温度,ClusterT2,4,5400,513,160,0.1,0,V,0
26,0,25,PCS正极柱温度,ClusterT3,4,5401,513,128,0.1,0,,2
27,0,26,PCS负极柱温度,ClusterT4,4,5402,513,128,0.1,0,,2
28,0,27,内部环境温度,ClusterT5,4,5403,513,128,0.1,0,,2
29,0,28,PCS正极柱温度,ClusterT3,4,5401,513,128,0.1,0,,3
30,0,29,PCS负极柱温度,ClusterT4,4,5402,513,128,0.1,0,,3
31,0,30,内部环境温度,ClusterT5,4,5403,513,128,0.1,0,,3
32,0,31,PCS正极柱温度,ClusterT3,4,5401,513,128,0.1,0,,4
33,0,32,PCS负极柱温度,ClusterT4,4,5402,513,128,0.1,0,,4
34,0,33,内部环境温度,ClusterT5,4,5403,513,128,0.1,0,,4
35,0,34,系统时间,sysTime,3,1,17410,160,1,0,V,0
36,0,35,系统状态1,sysStatus1,3,3,514,160,1,0,V,0
37,0,36,系统状态2,sysStatus2,3,4,514,160,1,0,V,0
38,0,37,故障状态,sysErrStatus,3,5,514,160,1,0,V,0
39,0,38,告警状态,sysAlmStatus,3,6,514,160,1,0,V,1
40,0,39,BMU拨码或通信异常1,sysComm1,3,7,17410,160,1,0,V,1
41,0,40,BMU拨码或通信异常2,sysComm2,3,9,17410,160,1,0,V,1
42,0,41,DO状态,sysDOStatus,3,11,514,160,1,0,V,1
43,0,42,DI状态,sysDIStatus,3,12,514,160,1,0,V,1
44,0,43,故障状态2,sysErrStatus2,3,6,514,128,1,0,,2
45,0,44,告警状态,sysAlmStatus,3,7,514,128,1,0,,2
46,0,45,告警状态2,sysAlmStatus2,3,8,514,128,1,0,,2
47,0,46,BMU拨码或通信异常1,sysComm1,3,9,17410,128,1,0,,2
48,0,47,BMU拨码或通信异常2,sysComm2,3,11,17410,128,1,0,,2
49,0,48,sysTBreak,sysTBreak,3,13,514,128,1,0,,2
50,0,49,DO状态,sysDOStatus,3,14,514,128,1,0,,2
51,0,50,DI状态,sysDIStatus,3,15,514,128,1,0,,2
52,0,51,故障状态2,sysErrStatus2,3,6,514,128,1,0,,3
53,0,52,告警状态,sysAlmStatus,3,7,514,128,1,0,,3
54,0,53,告警状态2,sysAlmStatus2,3,8,514,128,1,0,,3
55,0,54,BMU拨码或通信异常1,sysComm1,3,9,17410,128,1,0,,3
56,0,55,BMU拨码或通信异常2,sysComm2,3,11,17410,128,1,0,,3
57,0,56,sysTBreak,sysTBreak,3,13,514,128,1,0,,3
58,0,57,DO状态,sysDOStatus,3,14,514,128,1,0,,3
59,0,58,DI状态,sysDIStatus,3,15,514,128,1,0,,3
60,0,59,故障状态2,sysErrStatus2,3,6,514,128,1,0,,4
61,0,60,告警状态,sysAlmStatus,3,7,514,128,1,0,,4
62,0,61,告警状态2,sysAlmStatus2,3,8,514,128,1,0,,4
63,0,62,BMU拨码或通信异常1,sysComm1,3,9,17410,128,1,0,,4
64,0,63,BMU拨码或通信异常2,sysComm2,3,11,17410,128,1,0,,4
65,0,64,sysTBreak,sysTBreak,3,13,514,128,1,0,,4
66,0,65,DO状态,sysDOStatus,3,14,514,128,1,0,,4
67,0,66,DI状态,sysDIStatus,3,15,514,128,1,0,,4
68,0,67,SOC,SOC,3,1024,514,160,0.1,0,V,0
